Straßenschlüssel;Straßenname;Stadtteilnummer;Stadtteilname;Postleitzahl;Stimmbezirk;Bundestagswahlkreis;Landtagswahlkreis;Kommunalwahlbezirk;ungerade Hausnummer von;ungerade Hausnummer bis;gerade Hausnummer von;gerade Hausnummer bis
3524;Marienberger Hof;605;Lindweiler;50767;60501;95;16;28;;;;
2129;Marienberger Weg;605;Lindweiler;50767;60501;95;16;28;1;35c;2;70
2129;Marienberger Weg;605;Lindweiler;50767;60502;95;16;28;37;51;72;78
2130;Marienburger Str.;202;Marienburg;50968;20203;94;13;12;1;39;2;52
2130;Marienburger Str.;202;Marienburg;50968;20204;94;13;12;41;57;54;72
5140;Marienburger Str. (Urbach);707;Urbach;51145;70703;93;17;9;1;17;2;20
2131;Mariengartengasse;103;Altstadt/Nord;50667;10304;93;18;4;1;13;;
2132;Marienheider Str.;907;Dünnwald;51069;90704;101;19;38;1;37;2;42
2133;Marienhof;205;Zollstock;50968;20501;94;13;13;5;23;18;28
2134;Marienplatz;101;Altstadt/Süd;50676;10120;94;13;6;1;19;2;20
5142;Marienplatz (Urbach);707;Urbach;51145;70702;93;17;9;1;5;2;2
2135;Marienstr.;401;Ehrenfeld;50825;40122;95;15;22;1;7;2;24
2135;Marienstr.;401;Ehrenfeld;50825;40120;95;15;24;13;69;28;86
2135;Marienstr.;401;Ehrenfeld;50825;40123;95;15;23;71;115;90;122
2135;Marienstr.;401;Ehrenfeld;50825;40124;95;15;24;123;163;124;134
5143;Marienstr. (Pesch);606;Pesch;50767;60603;95;16;28;1;95;2;130
5144;Marienstr. (Widdersdorf);309;Widdersdorf;50859;30904;94;14;21;1;11;2;26
5146;Marienweg;307;Weiden;50858;30701;94;14;20;1;51;2;56
3875;Marion-Dönhoff-Weg;807;Brück;51109;80707;93;17;41;1;11;2;20
2136;Markgrafenstr.;901;Mülheim;51063;90119;101;19;36;1;93;82;82
3868;Märkischer Weg;802;Kalk;51103;80209;93;18;42;;;;
2137;Markmannsgasse;103;Altstadt/Nord;50667;10305;93;18;4;1;15;;
2138;Markomannenstr.;105;Deutz;50679;10508;93;18;6;1;21;2;20
2139;Markt;802;Kalk;51103;80207;93;18;42;1;17;6;40
2140;Marktstr.;203;Raderberg;50968;20302;94;13;13;1;63;2;58
5148;Marktstr. (Zündorf);714;Zündorf;51143;71406;93;17;11;3;27;2;20
5148;Marktstr. (Zündorf);714;Zündorf;51143;71405;93;17;11;;;22;22a
2141;Markusplatz;204;Raderthal;50968;20404;94;13;12;1;39a;2;32
2142;Markusstr.;204;Raderthal;50968;20404;94;13;12;1;123;124;126
2142;Markusstr.;204;Raderthal;50968;20403;94;13;12;;;46;112
5149;Markusweg;209;Weiß;50999;20906;94;13;14;5;21;6;24
5151;Marsdorfer Str.;306;Junkersdorf;50858;30608;94;14;20;1;27;2;36
5151;Marsdorfer Str.;306;Junkersdorf;50858;30610;94;14;20;29;59;48;80
2143;Marsenstr.;105;Deutz;50679;10509;93;18;6;1;1;2;6
2144;Marsiliusstr.;302;Sülz;50937;30222;94;14;17;7;43;4;32
2144;Marsiliusstr.;302;Sülz;50937;30226;94;14;17;49;69;34;54
2144;Marsiliusstr.;302;Sülz;50937;30225;94;14;17;83;95;62;78
2145;Marsilstein;101;Altstadt/Süd;50676;10117;94;13;3;3;29;2;6
2146;Marspfortengasse;103;Altstadt/Nord;50667;10304;93;18;4;5;17;6;10
2147;Marsplatz;103;Altstadt/Nord;50667;10304;93;18;4;1;11;;
3987;Marta-Hegemann-Str.;506;Longerich;50737;50602;95;16;30;1;31;;
2096;Märtenstr.;907;Dünnwald;51069;90709;101;19;38;23;25;8;16
2148;Martersteigstr.;603;Seeberg;50769;60304;95;16;26;1;13;2;22
3876;Martha-Heublein-Str.;807;Brück;51109;80707;93;17;41;1;23;2;72
3821;Martha-Mense-Str.;802;Kalk;51103;80204;93;18;42;1;3;2;22
2149;Marthastr.;905;Dellbrück;51069;90505;101;19;39;1;31;2;34
2149;Marthastr.;905;Dellbrück;51069;90509;101;19;39;33;53;;
2150;Martin-Buber-Str.;809;Neubrück;51109;80906;93;18;45;1;29;2;20
2151;Martin-Köllen-Str.;802;Kalk;51103;80204;93;18;42;1;1;8;14
2152;Martin-Luther-Platz;102;Neustadt/Süd;50677;10212;94;13;2;1;5;2;4
2152;Martin-Luther-Platz;102;Neustadt/Süd;50677;10211;94;13;2;7;23;;
2152;Martin-Luther-Platz;102;Neustadt/Süd;50677;10212;94;13;2;25;27;;
5152;Martin-Luther-Str. (Eil);705;Eil;51145;70508;93;17;8;1;15;2;38
5153;Martin-Luther-Str. (Esch);607;Esch/Auweiler;50765;60707;95;16;28;1;15a;2;8
2154;Martinsfeld;101;Altstadt/Süd;50676;10102;94;13;1;;;2;14
2154;Martinsfeld;101;Altstadt/Süd;50676;10103;94;13;1;17;57;20;46
2155;Martinspförtchen;103;Altstadt/Nord;50667;10305;93;18;4;;;8;8
2156;Martinstr.;103;Altstadt/Nord;50667;10304;93;18;4;1;39;6;32
5155;Martinsweg;208;Rodenkirchen;50999;20814;94;13;14;1;13;2;14
5156;Martinusstr.;607;Esch/Auweiler;50765;60705;95;16;28;1;61;2;42
2157;Marzellenstr.;103;Altstadt/Nord;50667;10313;93;18;4;1;9;2;16
2157;Marzellenstr.;103;Altstadt/Nord;50668;10313;93;18;4;11;55;26;86
2158;Masiusstr.;406;Ossendorf;50827;40602;95;15;24;1;41;2;42
2159;Maßliebchenweg;906;Höhenhaus;51061;90612;101;19;38;1;19;2;20
3525;Masurenstr.;609;Chorweiler;50765;60904;95;16;27;1;17;2;4
2160;Matareweg;603;Seeberg;50769;60304;95;16;26;3;7;;
2160;Matareweg;603;Seeberg;50769;60305;95;16;26;45;51;30;30
2161;Maternuskirchplatz;102;Neustadt/Süd;50678;10207;94;13;2;1;9;2;16
5158;Maternusplatz;208;Rodenkirchen;50996;20805;94;13;12;1;11;2;10
2162;Maternusstr.;102;Neustadt/Süd;50678;10203;94;13;2;1;11;2;16
2162;Maternusstr.;102;Neustadt/Süd;50678;10201;94;13;2;19;25;;
2162;Maternusstr.;102;Neustadt/Süd;50678;10202;94;13;2;27;31;18;32
5159;Maternusstr. (Rodenkirchen);208;Rodenkirchen;50996;20804;94;13;12;1;39;2;44
5159;Maternusstr. (Rodenkirchen);208;Rodenkirchen;50996;20803;94;13;12;;;46;46
5160;Mathäusstr.;704;Gremberghoven;51149;70401;93;17;8;;;;
6014;Mathesenhofweg;309;Widdersdorf;50859;30902;94;14;21;1;155;6;78
2163;Mathias-Brüggen-Str.;403;Bickendorf;50827;40301;95;15;25;1;29;2;22
2163;Mathias-Brüggen-Str.;406;Ossendorf;50827;40603;95;15;24;37a;51;66;80
2163;Mathias-Brüggen-Str.;406;Ossendorf;50829;40603;95;15;24;53;91;82;170
2164;Mathias-Faßbender-Str.;612;Worringen;50769;61206;95;16;29;1;11;2;2
2165;Mathias-Kann-Pfad;803;Vingst;51103;80304;93;18;43;;;;
2166;Mathiaskirchplatz;201;Bayenthal;50968;20103;94;13;12;1;3;;
2166;Mathiaskirchplatz;201;Bayenthal;50968;20104;94;13;12;5;29;8;26
2167;Mathias-Schleiden-Str.;503;Riehl;50735;50308;95;16;33;3;23;2;20
2168;Mathiasstr.;101;Altstadt/Süd;50676;10101;94;13;1;5;29;2;24
2169;Mathildenstr.;105;Deutz;50679;10503;93;18;6;1;39;2;38
2169;Mathildenstr.;105;Deutz;50679;10510;93;18;6;41;81;40;76
5161;Mathildenstr. (Ensen);703;Ensen;51149;70304;93;17;7;1;17b;;
5161;Mathildenstr. (Ensen);703;Ensen;51149;70305;93;17;7;;;2;26
5161;Mathildenstr. (Ensen);703;Ensen;51149;70301;93;17;7;21;41;42;44
3747;Matthias-Müller-Str.;808;Rath/Heumar;51107;80806;93;17;41;1;59;2;92
2170;Mattlenerweg;603;Seeberg;50769;60306;95;16;26;1;13;2;12
3526;Mauenheimer Gürtel;501;Nippes;50733;50112;95;15;32;1;1;;
2171;Mauenheimer Str.;501;Nippes;50733;50111;95;15;32;1;25;2;28
2171;Mauenheimer Str.;501;Nippes;50733;50113;95;15;32;43;99;30;92
2171;Mauenheimer Str.;501;Nippes;50733;50112;95;15;32;119;155;116;150
3753;Maulbronner Str.;805;Ostheim;51107;80506;93;18;45;1;15;2;34
2172;Mauritiuskirchplatz;101;Altstadt/Süd;50676;10114;94;13;3;1;9;;
2173;Mauritiussteinweg;101;Altstadt/Süd;50676;10116;94;13;3;1;57;2;54
2173;Mauritiussteinweg;101;Altstadt/Süd;50676;10117;94;13;3;59;85;60;116
2174;Mauritiuswall;101;Altstadt/Süd;50676;10114;94;13;3;1;33;6;68
2174;Mauritiuswall;101;Altstadt/Süd;50676;10115;94;13;3;35;73;70;88
2176;Max-Bruch-Str.;303;Lindenthal;50935;30319;94;14;18;3;11;4;12
4646;Max-Ernst-Str.;309;Widdersdorf;50859;30903;94;14;21;1;35;2;46
2177;Max-Fremery-Str.;403;Bickendorf;50827;40301;95;15;25;1;23;2;46
5935;Max-Glomsda-Str.;701;Poll;51105;70108;93;17;7;3;3;4;4
2178;Maximinenstr.;103;Altstadt/Nord;50668;10307;93;18;4;;;2;6
5163;Max-Liebermann-Str. (Esch);607;Esch/Auweiler;50765;60706;95;16;28;1;41;4;46
5164;Max-Liebermann-Str. (Rodenkirchen);208;Rodenkirchen;50999;20812;94;13;14;3;15;2;16
5835;Max-Pechstein-Str.;306;Junkersdorf;50858;30603;94;14;20;1;41;2;60
3452;Max-Pester-Str.;906;Höhenhaus;51061;90604;101;19;38;;;2;18
2179;Max-Planck-Str.;909;Flittard;51061;90906;101;19;37;1;1;;
2179;Max-Planck-Str.;909;Flittard;51061;90902;101;19;37;;;2;84
5166;Max-Planck-Str. (Marsdorf);306;Junkersdorf;50858;30609;94;14;20;3;43;2;46
2180;Max-Reger-Str.;303;Lindenthal;50931;30325;94;14;19;;;2;6
5927;Max-Reichpietsch-Str.;711;Wahn;51147;71101;93;17;10;1;1;2;30
2181;Max-Scheler-Str.;303;Lindenthal;50935;30318;94;14;18;1;15;4;26
2182;Max-Slevogt-Str.;809;Neubrück;51109;80902;93;18;45;1;1;4;12
5168;Max-von-Schenkendorf-Str.;706;Porz;51143;70608;93;17;11;5;13;2;14
2183;Max-Wallraf-Str.;304;Braunsfeld;50933;30403;94;14;19;1;13e;2;6
2184;Maybachstr.;104;Neustadt/Nord;50670;10411;93;18;5;107;115;8;116
2184;Maybachstr.;104;Neustadt/Nord;50670;10412;93;18;5;149;149;138;140
2184;Maybachstr.;104;Neustadt/Nord;50670;10413;93;18;5;155;177;146;176
2185;Mayener Str.;302;Sülz;50935;30232;94;14;17;1;11;2;14
2186;Mechternstr.;401;Ehrenfeld;50823;40111;95;15;22;1;27;2;28
2186;Mechternstr.;401;Ehrenfeld;50823;40109;95;15;22;29;59a;40;52
2187;Mechtildisstr.;101;Altstadt/Süd;50678;10108;94;13;1;1;9;2;16
2188;Meerfeldstr.;506;Longerich;50737;50603;95;16;30;1;43;2;58
2189;Meersburger Str.;303;Lindenthal;50935;30316;94;14;18;1;19;2;48
2190;Mehlemer Str.;202;Marienburg;50968;20201;94;13;12;1;29;4;24a
2190;Mehlemer Str.;202;Marienburg;50968;20202;94;13;12;31;33;26;38
2192;Meinerzhager Str.;907;Dünnwald;51069;90704;101;19;38;1;5;2;4
2193;Meininger Str.;804;Höhenberg;51103;80403;93;18;44;1;55;2;46
5864;Meirowskystr.;705;Eil;51145;70501;93;17;8;1;33;2;16
2194;Meisenweg;404;Vogelsang;50829;40401;95;15;25;1;81;2;30
5169;Meisenweg (Ensen);703;Ensen;51149;70301;93;17;7;1;5;2;6
5170;Meisenweg (Esch);607;Esch/Auweiler;50765;60705;95;16;28;;;4;4
5171;Meisenweg (Godorf);211;Godorf;50997;21102;94;13;15;3;13;2;26
2195;Meister-Anton-Str.;612;Worringen;50769;61204;95;16;29;5;13;2;14
2196;Meister-Ekkehart-Str.;303;Lindenthal;50937;30303;94;14;18;1;11;;
2197;Meister-Gerhard-Str.;102;Neustadt/Süd;50674;10227;94;13;3;1;33;2;30
2198;Meister-Johann-Str.;304;Braunsfeld;50933;30404;94;14;19;1;7;4;12
2199;Melanchthonstr.;906;Höhenhaus;51061;90605;101;19;38;1;55;2;80
2200;Melatener Weg;401;Ehrenfeld;50825;40101;95;15;24;25;41;4;20
2201;Melatengürtel;304;Braunsfeld;50933;30408;94;14;19;15;23;2;32
2201;Melatengürtel;401;Ehrenfeld;50823;40104;95;15;22;;;56;80
2201;Melatengürtel;401;Ehrenfeld;50825;40104;95;15;22;59;93;;
2201;Melatengürtel;401;Ehrenfeld;50823;40103;95;15;22;;;82;98
2201;Melatengürtel;401;Ehrenfeld;50825;40102;95;15;22;101;115;;
2201;Melatengürtel;401;Ehrenfeld;50823;40105;95;15;22;;;102;120
2201;Melatengürtel;401;Ehrenfeld;50825;40105;95;15;22;117;131;;
2202;Melchiorstr.;104;Neustadt/Nord;50670;10413;93;18;5;1;35;2;36
2203;Melissenweg;906;Höhenhaus;51061;90606;101;19;38;1;83;2;116
2203;Melissenweg;906;Höhenhaus;51061;90607;101;19;38;85;93;118;142
3694;Melli-Beese-Str.;406;Ossendorf;50829;40603;95;15;24;;;6;10
2204;Memeler Str.;504;Niehl;50735;50411;95;16;34;1;9;2;22
5172;Memeler Str. (Urbach);707;Urbach;51145;70701;93;17;9;1;39;2;48
2205;Mendelssohnstr.;403;Bickendorf;50827;40312;95;15;25;1;7;2;8
2206;Mendener Str.;701;Poll;51105;70110;93;17;7;1;13;;
2206;Mendener Str.;701;Poll;51105;70111;93;17;7;17;19;2;24
2207;Mengelbergstr.;101;Altstadt/Süd;50676;10102;94;13;1;1;11;2;2
2208;Mengenicher Str.;405;Bocklemünd/Mengenich;50829;40501;95;15;25;3;55;6;28
5175;Mengenicher Str. (Pesch);606;Pesch;50767;60606;95;16;28;3;25;2;26
5175;Mengenicher Str. (Pesch);606;Pesch;50767;60604;95;16;28;27;27;;
5175;Mengenicher Str. (Pesch);606;Pesch;50767;60608;95;16;28;29;59;28;32
2209;Mennweg;601;Merkenich;50769;60101;95;16;29;1;29;2;86
2209;Mennweg;602;Fühlingen;50769;60201;95;16;29;137;145;130;174
2210;Menzelstr.;501;Nippes;50733;50101;95;15;32;1;11;2;14
2211;Mercatorstr.;506;Longerich;50737;50611;95;16;30;;;;
2211;Mercatorstr.;603;Seeberg;50769;60301;95;16;26;;;;
2211;Mercatorstr.;609;Chorweiler;50765;60902;95;16;27;;;;
2211;Mercatorstr.;610;Blumenberg;50765;61003;95;16;27;;;;
3842;Mercedes-Allee;401;Ehrenfeld;50825;40102;95;15;22;1;1;;
2212;Mergentheimer Str.;203;Raderberg;50968;20303;94;13;13;1;15;2;40
2213;Merheimer Heide;804;Höhenberg;51103;80406;93;18;44;1;21;2;52
2214;Merheimer Heideweg;804;Höhenberg;51103;80406;93;18;44;;;;
2215;Merheimer Platz;501;Nippes;50733;50102;95;15;32;;;10;16
2216;Merheimer Str.;501;Nippes;50733;50102;95;15;32;43;67;44;78
2216;Merheimer Str.;501;Nippes;50733;50104;95;15;32;71;89;82;98
2216;Merheimer Str.;501;Nippes;50733;50108;95;15;32;95;181;100;180
2216;Merheimer Str.;501;Nippes;50733;50111;95;15;32;195;215;202;214
2216;Merheimer Str.;501;Nippes;50733;50112;95;15;32;217;285;216;334
2216;Merheimer Str.;502;Mauenheim;50739;50203;95;16;31;303;395;370;440
2216;Merheimer Str.;505;Weidenpesch;50735;50506;95;16;34;463;473;442;502
3497;Merianstr.;609;Chorweiler;50765;60904;95;16;27;1;1;;
3497;Merianstr.;602;Fühlingen;50769;60201;95;16;29;1a;1a;;
3497;Merianstr.;609;Chorweiler;50765;60904;95;16;27;1b;17;;
3497;Merianstr.;603;Seeberg;50769;60306;95;16;26;;;2;6
3497;Merianstr.;608;Volkhoven/Weiler;50765;60803;95;16;26;91;97;94;110
2217;Merkenicher Hauptstr.;601;Merkenich;50769;60104;95;16;29;43;143;88;168a
2217;Merkenicher Hauptstr.;601;Merkenich;50769;60103;95;16;29;147;231;2;2
2217;Merkenicher Hauptstr.;601;Merkenich;50769;60103;95;16;29;;;170;224
2217;Merkenicher Hauptstr.;601;Merkenich;50769;60105;95;16;29;;;248;250
2661;Merkenicher Ringstr.;601;Merkenich;50769;60103;95;16;29;105;149;96;148
2218;Merkenicher Str.;504;Niehl;50735;50402;95;16;30;21;111;22;116
2218;Merkenicher Str.;504;Niehl;50735;50401;95;16;30;123;193;120;184
2218;Merkenicher Str.;504;Niehl;50735;50403;95;16;30;197;319;186;290
2219;Merkensstr.;402;Neuehrenfeld;50825;40211;95;15;23;1;27;2;26
2220;Merkerhofstr.;901;Mülheim;51065;90107;101;19;36;1;13;2;12
5890;Merlinweg;206;Rondorf;50997;20606;94;13;15;1;179;2;72
2221;Merlostr.;104;Neustadt/Nord;50668;10418;93;18;5;25;25;2;28
2222;Merowingerstr.;102;Neustadt/Süd;50677;10214;94;13;2;3;31;2;14
2222;Merowingerstr.;102;Neustadt/Süd;50677;10213;94;13;2;33;71;16;60
5176;Merrillweg;207;Hahnwald;50996;20701;94;13;15;1;9a;2;18
5177;Merschfeldweg;308;Lövenich;50859;30806;94;14;21;1;9;2;14
3555;Mertener Str.;202;Marienburg;50968;20202;94;13;12;1;7;;
2223;Merziger Str.;805;Ostheim;51107;80503;93;18;45;1;21;2;14
2224;Mescheder Str.;806;Merheim;51109;80606;93;17;44;1;7;2;8
5179;Meschenicher Str. (Godorf);211;Godorf;50997;21101;94;13;15;401;451;408;452
2226;Mesmerstr.;902;Buchforst;51065;90202;101;19;35;1;15;2;12
3912;Messeallee Nord;901;Mülheim;51063;90102;101;19;35;;;;
3449;Messe-Kreisel;105;Deutz;50679;10501;93;18;6;1;3;2;2
3915;Messeplatz;901;Mülheim;50679;90102;101;19;35;1;1;;
2228;Methweg;507;Bilderstöckchen;50823;50709;95;15;31;;;10;22
2228;Methweg;402;Neuehrenfeld;50823;40204;95;15;23;51;55;2;8
2229;Metternicher Str.;205;Zollstock;50969;20518;94;13;13;1;35;2;22
5182;Mettfelder Str.;208;Rodenkirchen;50996;20805;94;13;12;1;25;2;36
2230;Metzer Str.;102;Neustadt/Süd;50677;10215;94;13;2;1;9;2;18
2230;Metzer Str.;102;Neustadt/Süd;50677;10216;94;13;2;11;39;20;32
5183;Metzgersgäßchen;707;Urbach;51145;70707;93;17;9;;;;
2231;Mevissenstr.;104;Neustadt/Nord;50668;10424;93;18;5;1;15;2;16
5924;Michaelshovener Str.;208;Rodenkirchen;50999;20814;94;13;14;1;11;4;10
2232;Michaelstr.;101;Altstadt/Süd;50676;10104;94;13;3;1;7;2;12
5184;Michaelweg;209;Weiß;50999;20905;94;13;14;1;25;;
5184;Michaelweg;209;Weiß;50999;20906;94;13;14;;;2;2
3675;Michelsbergstr.;610;Blumenberg;50765;61004;95;16;27;1;91;2;32
2233;Michelsweg;405;Bocklemünd/Mengenich;50829;40501;95;15;25;;;2;6
2233;Michelsweg;405;Bocklemünd/Mengenich;50829;40502;95;15;25;5;7;;
3454;Mielenforster Heide;905;Dellbrück;51069;90516;101;19;39;1;21;2;28
2234;Mielenforster Kirchweg;905;Dellbrück;51069;90520;101;19;39;;;2;60
2235;Mielenforster Str.;905;Dellbrück;51069;90518;101;19;39;1;53;50;84
2235;Mielenforster Str.;905;Dellbrück;51069;90519;101;19;39;;;2;40
4379;Milanweg;309;Widdersdorf;50859;30905;94;14;21;1;3;2;4
5932;Mildred-Scheel-Str.;208;Rodenkirchen;50996;20809;94;13;14;1;25;2;16
2236;Militärringstr.;506;Longerich;50737;50603;95;16;30;;;1000;1000
2236;Militärringstr.;202;Marienburg;50968;20203;94;13;12;;;;
2236;Militärringstr.;204;Raderthal;50968;20401;94;13;12;;;;
2236;Militärringstr.;205;Zollstock;50969;20512;94;13;13;;;;
2236;Militärringstr.;301;Klettenberg;50939;30101;94;14;16;;;;
2236;Militärringstr.;302;Sülz;50937;30233;94;14;17;;;;
2236;Militärringstr.;303;Lindenthal;50935;30319;94;14;18;;;;
2236;Militärringstr.;304;Braunsfeld;50933;30404;94;14;19;;;;
2236;Militärringstr.;305;Müngersdorf;50933;30505;94;14;20;;;;
2236;Militärringstr.;404;Vogelsang;50829;40406;95;15;25;;;;
2236;Militärringstr.;405;Bocklemünd/Mengenich;50829;40503;95;15;25;;;;
2236;Militärringstr.;406;Ossendorf;50829;40603;95;15;24;;;;
2237;Miltenberger Str.;804;Höhenberg;51103;80401;93;18;44;1;3;2;4
3624;Miltzstr.;909;Flittard;51061;90901;101;19;37;1;33;4;14
2238;Mindener Str.;105;Deutz;50679;10502;93;18;6;;;2;6
2239;Minna-Bachem-Str.;506;Longerich;50737;50608;95;16;30;1;19;2;20
2240;Minoritenstr.;103;Altstadt/Nord;50667;10304;93;18;4;1;13;2;2c
5181;Minzeweg;210;Sürth;50999;21001;94;13;14;1;75;2;38
2241;Mispelweg;604;Heimersdorf;50767;60405;95;16;26;1;37;2;26
2242;Mittelstr.;103;Altstadt/Nord;50672;10302;93;18;4;1;33;2;54
5185;Mittelstr. (Ensen);703;Ensen;51149;70303;93;17;7;1;11;2;12
5186;Mittelstr. (Rodenkirchen);208;Rodenkirchen;50996;20804;94;13;12;1;21;2;24
5187;Mittelweg;308;Lövenich;50859;30808;94;14;21;1;1a;22;36
5187;Mittelweg;308;Lövenich;50859;30809;94;14;21;;;2;12
3474;Modemannstr.;903;Buchheim;51065;90308;101;19;35;3;11;2;8
3474;Modemannstr.;903;Buchheim;51065;90307;101;19;35;25;25;10;34
2251;Mohlenweg;601;Merkenich;50769;60101;95;16;29;1;7;2;20
2251;Mohlenweg;602;Fühlingen;50769;60202;95;16;29;;;;
2243;Möhlstr.;905;Dellbrück;51069;90508;101;19;39;7;31;2;28a
2252;Mohnweg;608;Volkhoven/Weiler;50765;60803;95;16;26;1;9;2;10
5192;Mohnweg (Junkersdorf);306;Junkersdorf;50858;30603;94;14;20;1;25;2;34
5192;Mohnweg (Junkersdorf);306;Junkersdorf;50858;30602;94;14;20;27;33;36;44
5193;Mohnweg (Sürth);210;Sürth;50999;21005;94;13;14;1;11a;2;12a
5191;Mohnweg (Wahn);711;Wahn;51147;71101;93;17;10;5;17;2;18
2253;Mohrenstr.;103;Altstadt/Nord;50670;10313;93;18;4;1;43;2;22
2254;Moitzfeldstr.;905;Dellbrück;51069;90519;101;19;39;1;27;2;34
3527;Moldaustr.;609;Chorweiler;50765;60903;95;16;27;17;31;16;28
2255;Mollwitzstr.;505;Weidenpesch;50737;50502;95;16;34;1;5;2;16
2256;Moltkestr.;102;Neustadt/Süd;50674;10234;94;13;3;;;4;34
2256;Moltkestr.;102;Neustadt/Süd;50674;10233;94;13;3;25;65a;40;52
2256;Moltkestr.;104;Neustadt/Nord;50674;10406;93;18;4;67;151;54;88
5196;Moltkestr. (Rodenkirchen);208;Rodenkirchen;50996;20806;94;13;14;1;11;2;12
5194;Moltkestr. (Weiden);307;Weiden;50859;30707;94;14;21;3;69;2;64
5194;Moltkestr. (Weiden);308;Lövenich;50859;30804;94;14;21;;;66;120
5194;Moltkestr. (Weiden);308;Lövenich;50859;30803;94;14;21;111;113;;
2257;Mommsenstr.;302;Sülz;50935;30231;94;14;17;1;23;2;26a
2257;Mommsenstr.;302;Sülz;50935;30232;94;14;17;25;31a;;
2257;Mommsenstr.;303;Lindenthal;50935;30301;94;14;18;33;47;28;72
2257;Mommsenstr.;303;Lindenthal;50935;30317;94;14;18;49;99;76;130
2257;Mommsenstr.;303;Lindenthal;50935;30319;94;14;18;105;125;136;168
2244;Mönchsgasse;505;Weidenpesch;50737;50509;95;16;34;1;45;22;48
5188;Mönchsgüterweg;210;Sürth;50999;21008;94;13;14;1;3;2;4
2258;Monheimer Str.;506;Longerich;50737;50601;95;16;30;1;21;2;30
3955;Monika-Plonka-Platz;504;Niehl;50735;50406;95;16;33;;;2;6
2245;Mönnigstr.;506;Longerich;50737;50609;95;16;30;1;69;2;58
2259;Monschauer Platz;304;Braunsfeld;50933;30402;94;14;19;1;9;2;14
2260;Montabaurer Weg;801;Humboldt/Gremberg;51105;80104;93;18;43;;;2;12
2261;Montanusstr.;901;Mülheim;51065;90111;101;19;36;1;15;2;6
2261;Montanusstr.;901;Mülheim;51065;90112;101;19;36;39;125;12;64
2261;Montanusstr.;901;Mülheim;51065;90113;101;19;36;;;70;76
5197;Montessoristr.;606;Pesch;50767;60606;95;16;28;15;71;2;26
3792;Moorsledestr.;905;Dellbrück;51069;90504;101;19;39;1;7;2;10
5198;Moorweg;712;Lind;51147;71204;93;17;10;1;7;4;10
2262;Moosweg;905;Dellbrück;51069;90501;101;19;39;1;27;4;26
5199;Moosweg (Heumar);808;Rath/Heumar;51107;80811;93;17;41;3;5;2;20
2263;Morbacher Str.;302;Sülz;50935;30233;94;14;17;1;69;2;64
2264;Morgengraben;908;Stammheim;51061;90805;101;19;37;1;15;2;36
2265;Morgensternstr.;809;Neubrück;51109;80902;93;18;45;1;9;2;8
2246;Mörikestr.;201;Bayenthal;50968;20107;94;13;12;1;11;2;14
5189;Mörikestr. (Junkersdorf);307;Weiden;50858;30704;94;14;20;1;45;2;36
5190;Mörikeweg;709;Grengel;51147;70901;93;17;9;1;19;2;6
5200;Moritz-von-Schwind-Str.;208;Rodenkirchen;50999;20813;94;13;14;1;9;2;14
5201;Moritz-von-Schwind-Weg;709;Grengel;51147;70902;93;17;9;3;13;2;16
2266;Morkener Str.;604;Heimersdorf;50767;60402;95;16;26;1;13;;
2266;Morkener Str.;604;Heimersdorf;50767;60401;95;16;26;;;2;22
2267;Morsdorfer Str.;303;Lindenthal;50935;30320;94;14;18;;;6;16
2267;Morsdorfer Str.;303;Lindenthal;50935;30319;94;14;18;7;17;;
2247;Mörsergasse;103;Altstadt/Nord;50667;10302;93;18;4;;;6;16
3588;Morsestr.;601;Merkenich;50769;60101;95;16;29;1;15;2;16
2248;Mörskaul;612;Worringen;50769;61202;95;16;29;5;15;2;26
2249;Mörterweg;610;Blumenberg;50765;61003;95;16;27;;;;
2249;Mörterweg;611;Roggendorf/Thenhoven;50769;61101;95;16;29;;;;
2268;Moselstr.;102;Neustadt/Süd;50674;10222;94;13;2;;;2;36
2268;Moselstr.;102;Neustadt/Süd;50674;10224;94;13;3;;;40;80
5202;Moselstr. (Ensen);703;Ensen;51149;70302;93;17;7;1;33b;2;22
5203;Moselstr. (Lövenich);308;Lövenich;50859;30805;94;14;21;1;53;2;10
5204;Moselstr. (Rodenkirchen);208;Rodenkirchen;50996;20811;94;13;14;1;45;2;38
3676;Mosenbergstr.;610;Blumenberg;50765;61003;95;16;27;1;91;2;28
2269;Moses-Heß-Str.;908;Stammheim;51061;90802;101;19;37;1;103;2;80
2270;Mottenkaul;611;Roggendorf/Thenhoven;50769;61102;95;16;29;1;27;2;24
2250;Mövenstr.;908;Stammheim;51061;90806;101;19;37;1;5;2;16
2271;Mozartstr.;102;Neustadt/Süd;50674;10231;94;13;3;1;49;2;66
5207;Mozartstr. (Eil);705;Eil;51145;70506;93;17;8;5;23;2;20a
5207;Mozartstr. (Eil);705;Eil;51145;70505;93;17;8;;;22;28
5206;Mozartstr. (Pesch);606;Pesch;50767;60606;95;16;28;1;5;2;10
5209;Mozartstr. (Rodenkirchen);208;Rodenkirchen;50999;20814;94;13;14;1;27;2;30
5208;Mozartstr. (Widdersdorf);309;Widdersdorf;50859;30904;94;14;21;1;51;2;12
2272;Mucher Str.;807;Brück;51109;80706;93;17;41;1;15;2;12
2273;Mudersbacher Str.;807;Brück;51109;80705;93;17;41;1;59;;
2273;Mudersbacher Str.;807;Brück;51109;80704;93;17;41;61;109;2;16
